Text,Label
"Sizin tecavüz dediğiniz şey onların dinine göre ibadet , sizin içki şarhoşluk dediğiniz şey onlar için ibadet , sizin kadın erkek bir arada sakıncalı gördüğünüz her şey onların dininde ibadet... Ne yani ibadet etmesinmi samlar?
Bu kadınları içinde aynı.",1
"Ankara Barosu Kadın Hakları Merkezi, Sağlık Hukuku Kurulu ve Türk Jinekoloji ve Obstetrik Derneği işbirliğiyle düzenlenecek olan “Kadın Sağlığı Sempozyumu” 5 Mart 2020 tarihinde ABEM’de yapılacaktır. https://t.co/ReohdmhP2Y",0
"Ne kadar ibne LGBT üyesi varsa ag,günaydın.",1
"Tecavüzcü, kürtaj yaptıran kadından masumdur
A Sefer Üstün AKP mv

Kadın iffetli olacak, kahkaha atmayacak
Bülent Arınç

Ben zaten kadın erkek eşitliğine inanmıyorum
Erdoğan

Annesi tecavüze uğruyorsa, çocuğun suçu ne, annesi ölsün
Melih Gökçek

@herkesicinCHP ye oy ver kurtul",2
"travesti sercan, şerefsiz berkan

~ritimle söyleyin bebişler~",1
Ne kadar tatlı çocuklar eşcinsel çıkıyor üzülüyom,0
"#OnurHaftası Şunların hayatlarını yaşamak yerine eşcinsel olduklarını başkalarına kabullendirme çabasını anlamıyorum. Tamam en çok siz eşcinselsiniz, kabul. Bizi salın artık, gidin kendi yaşamınıza bakın aq",1
"Kadın erkek eşittir.Hiç bir cinsiyetin birbirinden üstünlüğü yoktur. Kadınlara kendilerine yapılmaması istediği şeyi sözde #FeministGeceYürüyüşü adı altında erkeklere kin ve nefret kusuyor. 
Erkek veya kadın olmak önemli değil önemli olan bu dünya insan olabilmektir. 🤷‍♂️",0
"Kadın hakları savunucusuyuz diye gezen CHP
Taciz tecavüz yine chp
Ben bişey soracam bunlara

Taciz den sonramı savunuyonuz
Tecavüzden öncemi 🤔",2
#SürtüğeBakKaldırılsın bu şarkı kadınlar gününden önce de vardı. neden kadınlar gününde cinsiyetçileştirildi? erkekten sürtük olamaz mı? kralı olur. ilk önce cinsiyetçi ayrımın bokunu çıkaran feminist kafaların uygarlaşması gerek. kusura bakmayın ben şarkıyı beğendim.,1
Izmirde sikicek ve lezbiyen kadınlar gençler dm,1
Tivitır o solcu kadın hakları makları diye ağlayan her erkek en az bir kadını taciz etmiştir. Asla şaşmayan bişey bu. Sizin ne iğrenç insanlar olduğunuz tek tek çıkcak zevkle izleyeceğiz,1
"Bu adamlar nerede, nasıl yetiştiler? İçlerindeki bu nefreti sürekli nasıl besliyorlar? Böyle bir nefret ve yalana tutunarak nasıl uyuyorlar? https://t.co/IKpO3eR0Pz",0
Saç boyama maceralarıma tanık olan abim: Kadıköylü feminist misin sen aq kızı?!!!??!,1
"Ya ben anlamıyorum!!!!!
İster ateist,ibne,feminist,budist,hiristiyan,musevi ne olursanız olun,saygı duyar karışmam..
Da inanan ve kendi çapında müslüman olana neden gıcık oluyorsunuz..
Ya bir salın,rahat bırakın.",0
ulan profilimde ERKEK fotoğrafı var...her 3 kelimemden 5i gey lgbt vs üzerine...profile gökkuşağı koymuşuz...ama yok yine de kadın sanıp yazıyorlar,0
#ÖzgecanAslan bugun 5 yıl olmuş olay günü sonrası kendime gelmemiştim ama sonra yeni isimler öğrendik gün geçtikçe arttı kadın cinayetleri bunlar sadece bildiklerimiz https://t.co/biBY9FOoJ1,0
Emet Değirmenci'nin derlediği 'Ekolojik dönüşümde feminist tartışmalar': https://t.co/r4kcugae9g,0
Miço Yunanlı kadınlar diye lgbt falan göndermez inşallah İzmir kordonda kan gövdeyi götürür yemin ediyorum afdşxsşisss,0
Boş menşin aptal islamcılar oğulları kızları gey olcak diye korkuyor. Ama oğlunu kızını götten sikince sıkıntı yok #netflixadamol,1
"Bugün bir ""tıp doktoru""nun iddia ettiğinin tersine homoseksüellik hastalık DEĞILDIR. Yine bugün,kendisi homofobik ayrımcılığa uğrayan bir sm ikonunun Ermenilere nefret saçması ırkçılıktır. Homofobi&amp;ırkçılık hastalık ""gibi"" şeylerdir. Tedavisi vardır.
#lgbtihaklarıinsanhaklarıdır",0
babam beni lezbiyen saniyormus 5 senedir bundan simdi haberim oldu,0
"Son 1 haftanın özeti:

1. Taciz olayları bir partinin ve kadın hakları savunucularının samimiyetsizliklerini tescilledi!

2. Kovid-19 aşı çalışması artık ticari stratejilere döndü

3. Halk artık herşeyin yerlisini talep ediyor

4. Zam fırsatçıları çoğaldı

 #hayirlicumalar",0
"Ya dünya tərsinə olsaydı? Ya homofobiya yerinə heterofobiya olsaydı? Heteroseksual olduğuna görə intihara sürüklənən bir gəncin hekayəsi ""Dünya tərsinə dönərsə lgbt filmi""
https://t.co/APztQXdrbl",0
İnsanların cinsel tercihi gibi doğal bir durumu pedofili ve enseste nasıl indirebiliyorsunuz anlamıyorum. Eşcinsel olmak bir tehdit veya doğal olmayan bir şey değildir aksine doğal bir durum. hayvanlarda da görülebilen bir durum. Hatta 1500 türde eşcinsel davranış tespit edildi. https://t.co/bYFmPD7w4z,0
"Yine izmir..!
Top-lanmış bütün lgbt top-lumu..
Serbest cinsellik bakanlığı istiyorlarmış..!
Polislere de her türlü hakaret, saldırı herşey var..
Azdı bunlar iyice..
#IstanbulSözleşmesiFeshedilsin https://t.co/j2M03s6LEg",1
"bugün kendinize feminist dediğiniz an, pek çok insan hiç tereddüt etmeden sizin erkeklerden nefret eden, sütyen yakan, mızmız liberal olduğunuzu varsayacaktır.

nikki van der gaag/ feminizm",0
"Duymayacağın şeyler, yazmayacaksın o zaman!! herkes kötü kadın, erkek tanır hayatında, ama bu yüzden ne tüm kadınlar, ne de tüm erkekler şerefsiz olmaz, nezaket saygı, öğren. ✌️",1
"İşte böyle gerçekleri itiraf edin..

İBB'deki CHP'li meclis üyesinden itiraf gibi gaf:

""Söz kadın hakları ve taciz ise hiç kimse Cumhuriyet Halk Partisi ile yarışamaz."" #tacizcichp https://t.co/GX1QULRJB5",0
"Gay Haber : Yeni Akit'ten homofobi: ""Eşcinsellik Siyonist proj... https://t.co/miLkuJCAnD",0
Homo Kardinal FETÖ bunu da yaptı: LGBT hamlesi! https://t.co/vIzwpSOkXF,1
"Artık görüyoruz ki Şerefli Türk polisimiz feminist gruplar ve kadın dernekleri baskısı altında.
Böyle bir durumda bile ellerini cebinden çıkarma cesareti gösteremiyor. 
Dokunsa adı taciz.

#pasif https://t.co/iMtjaOCp1c",0
Meksika'da kadınlar mahkemeyi ateşe verdi https://t.co/soWjim1S2w via @gazeteduvar,0
"abi bi lgbt'li salak, Kur'an bile bizi destekliyor demiş, yazık kafana ya dçmdödmfld",1
"Bu homofobik yaklaşım niye? Neden bu kadar tepkilisiniz. Size gireni çıkanı ne? Bakın ben Urfa’da büyüdüm ağızlarından düşmeyen kelimeler vardı insanların ibne, top, yumuşak, lollo...
İşin iç yüzü ise bambaşka.#LGBT",1
"Birileri çıkıyor; muhalefet, öğrenciler, LGBT, kadın örgütleri, işçiler, ateistler, vb. herkese terörist, hain diyor; sonra gerçek teröristler ile ilgili yaşanan sorunlara dünya, yalancı çobanın çağrısına tepkisiz kalan köylüler gibi, tepkisiz kalıyor. #PKKExecutesCivilians",0
Bunu yapan adam yarin obur gun bahari ya da herhangibirini öldürebilir kadin erkek cocuk fark etmez. Bu devletin tek yaptigi potansiyel katili tecavuzcuyu motive etmek #BaharCandanYalnızDeğildir,0
Gay Chat! Eşcinsel Erkekler İçin En İyi 9 Gay Chat Sitesi https://t.co/x6V7bHH3aS via @onediocom,0
"Her gün başka bir nedenden dolayı terörist ilan ediliyorum!

Solcuyum, teröristim.
Geziciyim, teröristim.
Ateistim, teröristim.
Akepeye oy vermedim, teröristim.
Boğaziçi eylemlerine destek verdim, teröristim.
Lgbt’yi destekledim, teröristim.

Yeter artık!

#Cumhurbaskanıİstifa",0
"Putin: Ben iktidarda olduğum sürece bu ülkede eşcinsel evlilik olmayacak!
-LBGT destekçisi bizde kim/kimler görünüyor? CHP, FETÖ, PKK...",1
"Dünya Turu’nda bu hafta | Meksika’da kadın cinayetleri tartışılıyor. Kamerunlu çocuklar ‘meme ütüleme’ işkencesine maruz kalıyor. Slovakyalı işçiler işten atma tehdidi ile karşı karşıya. Yunanistan’da ise genel grev var
https://t.co/Md4fedPGEJ",0
"Türkiye Gençlik Birliği;
❌PKK/HDP'ye
❌ABD,AB,BM'ye
❌""Katil polis"" sloganına
❌Atlantik'in LGBT bayrağına
❌Toplumsal değerlerimizi aşağılanlara tavır alarak, üniversite öğrencisinin taleplerini dile getiriyor. 
İşte Türk gençliği! 🇹🇷
#ÜniversitedeTeröreHayır @genclikbirligi https://t.co/UtGpWiN2Vu",0
"ortada din ve lgbt ile alakalı hiçbir şey yokken, istanbul sözleşmesini bu argümanlara dayandırarak çekilmemize sevinen kadınlar var sanırım. kendi haklarını göz ardı eden kadınlar, birbirimize sahip çıkmamız gerekirken neden ayrılıyoruz? kadınlar olarak her gün taciz veya +",0
"Mal ve ötesi...

İnternette tanıştığı kadın, erkek çıktı! Bir de dini nikah kıydı https://t.co/tHUbu5lHnQ #gazetesozcu @gazetesozcu aracılığıyla",1
"Demokratların Eş-Cinsel Başkan Adayından 9 yaşında kendisini ""eşcinsel"" olarak tanımlayan çoçuğa tavsiyeler...
Pete Buttigieg ""Helps"" NINE-YEAR-OLD BOY Come Out As Gay (REACTION) https://t.co/zRLfhQmgMt via @YouTube",0
"Turkiyedeki eşcinseller neden bu kadar nazlı ? 
Sanki yeni gelin alıyoruz a.q",1
Online olan var mı bi süredir yoktum evli gizli dul lezbiyen bayan mardin midyat nusaybin kızıltepe artuklu merkez https://t.co/3hkzVw9dCE,0
"Boğaziçi rektörünü de, Lgbt nizi de, aşağınıza yukarınıza da, yandaşı olmayan herkese terörist gözüyle bakana da... Ulan ülkede her şey ateş pahası dertlerinizi sikim...",2
05349577180 arkadaşlar bu numara azgın bir bayan arayın beni müthiş baştan çıkarıcı biyoseksiel lezbiyen her türlü fantezisi var inanki ücretsiz,1
Erkek milletvekilleri ibne bayan milletvekilleri lezbiyen olsunlar dileklerimle insan ibne olmazsa ibnelik yapıp ibnelere yasa çıkarır mı,1
"Lᴀʀɪᴄᴇ Rᴘɢ ‘ ✨ 

#KimJongin

✮homoseksüel, masterkink, 29, ceo olarak aramıza katılmıştır.

⛧ @niksweli Hesabını takip edelim. https://t.co/4Pn12xuWRN",0
Şu an fal uygulamalarında bile -müşteri çekmek için olsun olmasın ya da cinsiyetçi pencereden LGBTI+'lar falla ilgileniyor diye bakılsın bakılmasın- cinsiyet kısmında LGBT kutucuğu varsa yine diğer kazanımlar gibi geçmişteki LGBTI+ mücadelesi verenler sayesinde.,0
Suriyeli komutan Süheyl Hassan LGBT üyesi sanırım ya :),0
Banabi Online Market Siparişinde Kadın-Erkek Sipariş Alışkanlıklarını İnceledi https://t.co/HWX9EBnTya,0
Sarı Mikrofonda insanlara LGBT nedir diye soruyorlar birisi matematik teorisi diyor aq,1
"#Morardınızmı
#İstanbulSözleşmesi ni ""kadına şiddete hayır"" diye savunan GERİZEKALILAR...
@herkesicinCHP de yaşanan taciz-tecavüz olaylarında hiç bu kadar havlamamıştınız...
Nerde kaldı kadın hakları...
#Morardınızmı",1
"Allah'ın emirlerini tebliğ eden Ali Erbaş halkı kin ve nefrete sürüklüyor ama devlete her türlü isyankârlığı yapan nefret kusan eşcinseller masum öyle mi?
#MüslümanAvukatlarGöreve https://t.co/tdDy2pHK8h",1
"Pedofili, ensest, homofobi, taciz, tecavüz, psikolojik-ekonomik-cinsel-fiziksel şiddet... Toplumun etik değerleri midemi bulandırıyor artık. Bir sosyolog olarak kendimi hastalarını kaybeden doktor gibi hissediyorum.",0
"Homofobik bi beyinsiz: Tüm eşcinsellerin boğazını kesicez

Eşcinsel linç tayfa:

Ben: Butchlar hetero kadınları tavlıyo

Eşcinsel linç tayfa: Zihniyete bak. Bunların hepsini öldürcen. Orospu, mal, gerizekalı",2
"Vücuttaki kılları almayı erkeklere yaranmak sanan bi kitle var, bunlara feminist değil de gerizekalı demeyi tercih ediyorum",1
"Ay bebişler dinle minle pek alakam yok ama küçük kıyamet alametlerine bakın %90ı gerçekleşmiş durumda, depremler ve kadın erkek ayrımı olmadan günden güne artan insan cinayetleri gün giderek artıyor milletçe kendimize çeki düzen vermemiz lazım valla.",0
"sorsanız kadın erkek eşitliğini savunan insanlar (bakın sadece erkekler demiyorum) açık giyinen kadınlara sürtük, sevgilisiyle el ele dolaşan kadına orospu diyorlar. şu anda elini kolunu sallayarak dolaşan bir sürü kadın katili var, sorsanız hepsi eşitlikçi hepsi ailesinin++",1
"""Devletlerin ve politikacıların büyük ve süslü cümlelerin arkasına saklayarak yarattıkları insan trajedilerinin suç ortağı olmamalıyız. Onlar için basit sayılar gibi telaffuz edilen insanların, kadın, erkek ve çocukların bir parçası da biziz çünkü.""
https://t.co/uBjw15HL5q",0
"Ülkede neler neler dönüyor. Ece Erken yapmış ne olmuş yani? Kadın, erkek farketmez aldatıyorsa eşini adidir net.",1
"M. Matiz kimdir nedir bilmem. Galiba LGBT hayranı biriymiş. Bu bile ondan nefret etmem için yeterli de... 
Gençleri kazanalım, Ayasofya açmak gençlerin kalbini kazanmaya yetmez deniliyor, Matiz de yetmez! 
Ne yeter peki fikri olan buyursun? 
#mabelmatiz 
#sınavsoruları",1
Duruşma salonundan anlık bilgi veren @feminist_avukat hesabı saldırı altında. DESTEK!!!! https://t.co/bp2iEOk57k,0
Panoramada neden sürekli elif deniyor semanın kankası sanırım Meryem kadın erkek parkur rekoru kırmış sonuçta parkuru önde bitiriyor  #survivorekstra,0
"Lilith Efsanesi :
1)

Tarihte bilinen ilk kadın şeytan ve ya tarihte bilinen ilk feminist… Feminizm, en kısa tabirle cinsiyet ayrımcılığına karşı çıkan ve kadınların haklarının korunmasını hedefleyen bir dünya görüşü. Yani tam da Lilith’in hikayesinin başladığı nokta. https://t.co/wymz7xLveT",0
Allam bu işi sürekli wp veya twittera taşımaktan yoruldum ama nabayım kaynak yok tez bitince bir kaç bilim insanına yazıklar olsun diyeceğim de şimdi size bir sorum var. Biseksüel bireylerden bahsederken biseksüel haricinde bir kelime kullanıyor musunuz? Kullanıyorsanız yazarmsnz,0
"Bazı kendini bilmz arkadaşlarıma ithafen
 ""Transerkeklerde sizler gibi penis olmayabilir yalnız sizde olmayan olamayacak bir yürek var."" 
Transerkekler penisleri ile değil yürekleri ile seviliyorlr. 
#transerkek #trans #transboy #transboys #LGBT #LGBTI #LGBTQFamily #transseksüel",1
Zeynep Direk'in editörlük yaptığı 'cinsiyetli olmak:sosyal bilimlere feminist bakış açısı' kitabını severek okuyor idim taa ki filmmor mobbing&amp;taciz konusunda yaptığı açıklamaları görene kadar. Boğazımda kaldı kitap ln,0
"Kadın açık giyinirse tecavüz edilir...Kadın makyajlıysa laf atılır...Kadın erkek arkadaş yaparsa orospu olur...
(SOKIYİM SİZİN DÜŞÜNCENİZE)
#AdaletinizBatsın",1
"tutturmuşlar bir ""kadın hakları"" furyası gidiyorlar . kadın hakları nedir? tüm insanların hakları eşit değil midir? kadın hakları diye bir şey yoktur, insan hakları vardır ; cinsiyetleri kutuplaştırmayın  toplumu cinsiyetlere bölüp birbirine düşman etmeyin. aptal olmayın .",1
örgütlü anti-lgbt paylaşım yapan tahammülsüz maymunları direkt report edin/bildirin. tüitırın (ülkemiz özelinde) hala duyarlı olan tek geri bildirim alanı bu tip nefret söylemleri.,1
"insanların kafasına silah dayayıp müslüman olmaya zorlayacaksınız neredeyse. kaçıncı yüzyıla geldik ama islamiyet'in yayıldığı zamanlardan daha beter hâle geleceğiz yakında. kesinlikle türk aile yapısını bozan şey lgbt, katillerin elini kolunu sallayıp dışarıda gezmesi değil.",0
"LGBT yi kutsayıp,
Taciz ve tecavüze sessiz kalan  #CHPdenÇocuklarıKoruyun",0
"Terörist, ,Fetocu, vatan haini, LGBT sapkını, çapulcu başka ne olduk? Ülkede gerçekleşmekte olan herşeyden sorumlu, sözde yöneticilerin ülkemizin geleceği olan gençlerine söylediği başka ne türlü hakaretler vardı? Umarım biri binkenara yazıyordur çünkü hepsini akılda tutmak zor",0
Feminist-sufrajet harekette gündelikçi proleter kadınlar ve orta sınıf ya da burjuva kadınlar arasındaki ilk gerilimler 19. yy sonunda başlamış. Özellikle birçok orta sınıf kadının gündelikçi kadınlara karşı küçümseyici tavrı sınıfsal kopuşta etkili olmuş. (Evans 'the Feminists') https://t.co/34NhO9iyio,0
"Nerdesiniz amk feminist sayfaları bas bas bağırıyordunuz ""döverken hiç mi kimse müdahale etmiyor"" diyordunuz alın adam müdahale etmiş oynatsanıza yeri yerinden 1 tane post atip #kadiriçinadalet  yazmakla olmuyor",2
"Ateist,feminist,CHP,HDP ve islam düşmanlarının hararetle destek verdikleri İstanbul sözleşmesi, kadına pozitif ayrımcılık adı altında ailenin direği erkeğe(baba) potansiyel suçlu muamelesi yapılaldan beri kadın cinayetleri arttı farkında mısınız?  #AileyiNesliToplumuKoru",1
Burda herkes feminist herkes dürüst herkes cool aq bu nasil mümkün olabilir,1
AXA Sigorta Kupa Voley (Kadın-Erkek) Final Programı Duyurusu https://t.co/L2P8GjhRw4,0
"Amk şu gece gece Cem Adrian dinleme hastalığım yok mu , hatta baya bi zaman önce şarkılarının manasını daha koyu hissetmek için kaç yıllık sevgilimden ayrılmış adamım , tamam lgbt karşıtı değiliz ama bu gidişle ibne edecey bizi bro",1
Ben bayan a bayan derim bay a bay.  Kompleksli ökkuzlere de feminist lezbiyen.,1
"Laura Dern’in Oscar almasinin tek sebebi “God is the father and he didn’t show up” temali asiri duyarli feminist monolog degilse, ben de birsey bilmiyorum. Akademinin elinin ayari yok",0
Aga bi kaç tane erkeğin gerçek yüzünü gören her kız feminist kesiliyor erkekler böyle erkekler şöyle diye.O zaman biz de başlayalım ağlamaya kızlar şöyle böyle diye yani bu işin cinsiyetle alakası yok karakter işi bu yordunuz artık aq,1
şu cinayetleri de kadın erkek diye ayrıştırmaktan vazgeçin bence hiç kimse cinayet olmasın demiyor herkes kadın cinayeti olmasın kafasında e güzel kardeşim ikisi de olmasın aq,0
"Kadın cinayetleri her gün katlanarak artıyor. 2019 yılında 474 kadın, erkek şiddeti sonucu katledildi. Yasalar kadınları değil, erkekleri koruyor. ""Yaşamak İstiyorum"" diyen kadınların sesi olmak için bu yıl da 8 Mart'ta alanları terk etmiyoruz! 

#8MarttaAlanlardayız 
#8Mart2020 https://t.co/lLPqeygSuW",0
Lezbiyen dul bayanlar boşalmak isteyenler dm atsın zevkten öldürürüm 🔥🔥👅♥️ https://t.co/iF78i88rY8,1
Türkiye’den birkaç tane çok tatlı gay ve lezbiyen çiftten bana özel sevgi dolu fotoğraflar aldım. Hepiniz canımsınız. İnşallah çok da uzak olmayan gelecekte korkmadan aşkınızını yaşayabilirsiniz.,0
"Eşcinsellere yaşam hakkı verilmemelidir.Kimseye sıçramadan kendi içinde yaşayana değil lafımız, hetero ilişki olmadan doğamayacak orospu çocukları,eşcinsellik tüm dünyayı sarsın istiyorlar.

Köpek leşine üzülürüm,eşcinsel leşine üzülmem. 

#OnurHaftası",2
